ticket,opening_time_utc,closing_time_utc,type,lots,original_position_size,symbol,opening_price,closing_price,stop_loss,take_profit,commission_usd,swap_usd,profit_usd,equity_usd,margin_level,close_reason
1156665487,2026-01-20T10:32:06.124000,2026-01-20T10:50:15.644000,buy,0.1,0.1,XAUUSDm,4725.353,4725.795,4722,,0,0,4.42,,,user
1156661207,2026-01-20T10:31:13.915000,2026-01-20T10:32:51.332000,buy,0.1,0.1,XAUUSDm,4727.8,4724.343,4724.5,,0,0,-34.57,,,sl
1156660677,2026-01-20T10:31:01.163000,2026-01-20T10:31:38.621000,buy,0.1,0.1,XAUUSDm,4727.96,4725,4725,,0,0,-29.6,,,sl
1156649981,2026-01-20T10:27:43.809000,2026-01-20T10:30:31.026000,buy,0.1,0.1,XAUUSDm,4731.003,4727,4727,,0,0,-40.03,,,sl
1156628084,2026-01-20T10:14:50.700000,2026-01-20T10:17:19.278000,buy,0.5,0.55,XAUUSDm,4731.772,4732.603,4729,,0,0,41.55,,,user
1156628084,2026-01-20T10:14:50.700000,2026-01-20T10:17:08.331000,buy,0.05,0.55,XAUUSDm,4731.772,4732.363,4729,,,0,2.96,,,user
1156609060,2026-01-20T10:03:45.940000,2026-01-20T10:14:24.666000,sell,0.05,0.05,XAUUSDm,4734.082,4731.454,,,0,0,13.14,,,user
1156560144,2026-01-20T09:40:22.452000,2026-01-20T10:02:05.710000,sell,0.05,0.05,XAUUSDm,4735.267,4732.884,4738.5,,0,0,11.92,,,user
1156560915,2026-01-20T09:40:36.744000,2026-01-20T10:02:05.598000,sell,0.05,0.05,XAUUSDm,4735.872,4732.884,4738.5,,0,0,14.94,,,user
1156552006,2026-01-20T09:36:09.861000,2026-01-20T09:36:41.172000,sell,0.55,0.55,XAUUSDm,4734.415,4733.742,,,0,0,37.02,,,user
1156544758,2026-01-20T09:32:58.065000,2026-01-20T09:34:04.624000,sell,0.55,0.55,XAUUSDm,4735.606,4733.793,4736.3,,0,0,99.71,,,user
1156542900,2026-01-20T09:32:28.577000,2026-01-20T09:32:41.690000,sell,0.55,0.55,XAUUSDm,4735.186,4735.982,4735.9,,0,0,-43.78,,,sl
1156514037,2026-01-20T09:25:29.727000,2026-01-20T09:29:20.859000,sell,0.55,0.55,XAUUSDm,4727.735,4732.807,,,0,0,-278.96,,,user
1156486667,2026-01-20T09:16:33.027000,2026-01-20T09:17:01.675000,buy,0.55,0.55,XAUUSDm,4722.926,4723.865,,,0,0,51.65,,,user
1156472952,2026-01-20T09:13:16.590000,2026-01-20T09:13:35.688000,buy,0.55,0.55,XAUUSDm,4727.394,4727.996,4726,,0,0,33.11,,,user
1156464642,2026-01-20T09:09:36.411000,2026-01-20T09:09:48.256000,sell,0.55,0.55,XAUUSDm,4729.792,4728.826,,,0,0,53.13,,,user
1156459023,2026-01-20T09:07:11.689000,2026-01-20T09:07:24.736000,sell,0.55,0.55,XAUUSDm,4730.964,4730.919,,,0,0,2.47,,,user
1156433066,2026-01-20T08:58:47.423000,2026-01-20T08:59:36.813000,buy,0.55,0.55,XAUUSDm,4729.663,4730.127,,,0,0,25.52,,,user
1156421795,2026-01-20T08:56:21.172000,2026-01-20T08:57:44.773000,sell,0.55,0.55,XAUUSDm,4729.485,4731.165,4730.8,,0,0,-92.4,,,sl
1156412494,2026-01-20T08:53:50.428000,2026-01-20T08:55:09.445000,sell,0.55,0.55,XAUUSDm,4727.405,4728.9,4728.9,,0,0,-82.22,,,sl
1156404441,2026-01-20T08:52:02.694000,2026-01-20T08:52:56.761000,sell,0.55,0.55,XAUUSDm,4725.909,4726.8,4726.8,,0,0,-49,,,sl
1156400703,2026-01-20T08:50:46.144000,2026-01-20T08:51:35.821000,buy,0.55,0.55,XAUUSDm,4725.98,4725.683,,,0,0,-16.33,,,user
1156398095,2026-01-20T08:50:28.830000,2026-01-20T08:50:38.419000,sell,0.55,0.55,XAUUSDm,4724.7,4725.9,4725.9,,0,0,-66,,,sl
1156360717,2026-01-20T08:36:46.227000,2026-01-20T08:39:11.826000,buy,0.05,0.05,XAUUSDm,4716.31,4720.104,,,0,0,18.97,,,user
1156289317,2026-01-20T08:12:51.927000,2026-01-20T08:13:02.400000,sell,0.55,0.55,XAUUSDm,4725.432,4724.901,4725.9,,0,0,29.2,,,user
1156261288,2026-01-20T08:05:09.063000,2026-01-20T08:10:21.861000,sell,0.05,0.05,XAUUSDm,4720.409,4724.343,,,0,0,-19.67,,,user
1156280263,2026-01-20T08:09:55.663000,2026-01-20T08:10:21.729000,sell,0.55,0.55,XAUUSDm,4724.642,4724.343,4725.3,,0,0,16.44,,,user
1156244946,2026-01-20T07:59:20.681000,2026-01-20T08:02:28.409000,buy,0.05,0.05,XAUUSDm,4715.49,4718.535,,,0,0,15.23,,,user
1156210891,2026-01-20T07:43:25.443000,2026-01-20T07:43:45.122000,sell,0.55,0.55,XAUUSDm,4719.696,4718.929,,,0,0,42.18,,,user
1156201840,2026-01-20T07:37:24.883000,2026-01-20T07:38:02.313000,sell,0.55,0.55,XAUUSDm,4720.169,4719.577,,4718,0,0,32.56,,,user
1156180046,2026-01-20T07:28:07.095000,2026-01-20T07:33:51.272000,buy,0.55,0.55,XAUUSDm,4718.423,4719.962,4715.5,4722,0,0,84.64,,,user
1156172984,2026-01-20T07:26:54.240000,2026-01-20T07:27:38.005000,buy,0.55,0.55,XAUUSDm,4722.416,4716.953,,,0,0,-300.46,,,user
1156148228,2026-01-20T07:19:57.493000,2026-01-20T07:20:14.438000,sell,0.55,0.55,XAUUSDm,4716.789,4716.0689999999995,,,0,0,39.6,,,user
1156035677,2026-01-20T06:34:35.112000,2026-01-20T06:44:25.389000,buy,0.05,0.05,XAUUSDm,4709.946,4709.501,,,0,0,-2.22,,,user
1156044491,2026-01-20T06:36:43.550000,2026-01-20T06:44:25.389000,buy,0.05,0.05,XAUUSDm,4708.252,4709.501,,,0,0,6.25,,,user
1155825911,2026-01-20T05:34:41.618000,2026-01-20T05:34:56.529000,buy,0.55,0.55,XAUUSDm,4703.276,4705.1140000000005,4701,,0,0,101.09,,,user
1155752500,2026-01-20T05:08:25.872000,2026-01-20T05:16:56.317000,buy,0.05,0.05,XAUUSDm,4697.713,4699.744,,,0,0,10.15,,,user
1155548335,2026-01-20T03:51:47.400000,2026-01-20T04:44:26.308000,sell,0.05,0.05,XAUUSDm,4681.074,4689.756,4694,,0,0,-43.41,,,user
1155650278,2026-01-20T04:36:54.400000,2026-01-20T04:44:26.308000,sell,0.05,0.05,XAUUSDm,4691.138,4689.756,4694,,0,0,6.91,,,user
1155626206,2026-01-20T04:31:09.527000,2026-01-20T04:44:26.308000,sell,0.05,0.05,XAUUSDm,4685.964,4689.756,4694,,0,0,-18.96,,,user
1155499604,2026-01-20T03:27:15.080000,2026-01-20T04:44:26.307000,sell,0.05,0.05,XAUUSDm,4673.269,4689.756,4694,,0,0,-82.43,,,user
1155400059,2026-01-20T02:37:55.571000,2026-01-20T02:50:25.540000,sell,0.05,0.05,XAUUSDm,4673.624,4667.865,,,0,0,28.79,,,user
1154682121,2026-01-19T15:51:45.993000,2026-01-20T00:31:28.647000,sell,0.05,0.06,XAUUSDm,4671.283,4663.185,4693,,0,0,40.49,,,user
1154682121,2026-01-19T15:51:45.993000,2026-01-19T15:52:01.945000,sell,0.01,0.06,XAUUSDm,4671.283,4671.381,4693,,,0,-0.1,,,user
1154518226,2026-01-19T14:26:43.512000,2026-01-19T14:40:04.948000,sell,0.06,0.06,XAUUSDm,4667.243,4664.733,,,0,0,15.06,,,user
1154527017,2026-01-19T14:31:19.381000,2026-01-19T14:40:00.713000,sell,0.06,0.06,XAUUSDm,4669.534,4664.373,,,0,0,30.96,,,user
1154486729,2026-01-19T14:10:19.467000,2026-01-19T14:14:43.069000,buy,0.06,0.06,XAUUSDm,4662.757,4664.829,,,0,0,12.43,,,user
1154443313,2026-01-19T13:52:21.126000,2026-01-19T13:55:57.627000,sell,0.06,0.06,XAUUSDm,4665.533,4665.482,,,0,0,0.31,,,user
1154335896,2026-01-19T13:00:40.558000,2026-01-19T13:06:14.556000,sell,0.06,0.06,XAUUSDm,4671.579,4669.476,4682,,0,0,12.61,,,user
1154304806,2026-01-19T12:43:05.051000,2026-01-19T12:53:43.321000,sell,0.06,0.06,XAUUSDm,4671.819,4669,4683,4661,0,0,16.91,,,user
1154072821,2026-01-19T10:43:26.432000,2026-01-19T10:47:42.543000,buy,0.06,0.06,XAUUSDm,4662.527,4665.505,4657,,0,0,17.87,,,user
1153942544,2026-01-19T09:17:35.001000,2026-01-19T09:23:33.721000,sell,0.06,0.06,XAUUSDm,4672.381,4670.35,4674.9,,0,0,12.19,,,user
1153934567,2026-01-19T09:13:39.462000,2026-01-19T09:23:33.710000,sell,0.06,0.06,XAUUSDm,4670.406,4670.35,4674.9,,0,0,0.34,,,user
1153933832,2026-01-19T09:13:21.465000,2026-01-19T09:23:33.710000,sell,0.06,0.06,XAUUSDm,4670.154,4670.35,4674.9,,0,0,-1.18,,,user
1153905084,2026-01-19T09:01:11.008000,2026-01-19T09:01:32.438000,buy,0.56,0.56,XAUUSDm,4663.609,4664.066,,,0,0,25.6,,,user
1153855401,2026-01-19T08:34:35.345000,2026-01-19T08:35:24.367000,sell,0.06,0.11,XAUUSDm,4668.855,4668.015,,,0,0,5.04,,,user
1153855401,2026-01-19T08:34:35.345000,2026-01-19T08:35:14.243000,sell,0.05,0.11,XAUUSDm,4668.855,4668.483,,,,0,1.86,,,user
1153818660,2026-01-19T08:11:15.092000,2026-01-19T08:14:45.478000,sell,0.05,0.05,XAUUSDm,4673.491,4669.482,4675.9,,0,0,20.05,,,user
1153805466,2026-01-19T08:06:39.314000,2026-01-19T08:14:45.478000,sell,0.11,0.11,XAUUSDm,4669.882,4669.482,4675.9,4630,0,0,4.4,,,user
1153816937,2026-01-19T08:10:41.003000,2026-01-19T08:12:19.467000,sell,0.05,0.05,XAUUSDm,4672.265,4672.807,4675.9,,0,0,-2.71,,,user
1153713763,2026-01-19T07:24:56.864000,2026-01-19T07:25:08.915000,buy,0.11,0.11,XAUUSDm,4664.808,4665.835,,,0,0,11.3,,,user
1153640458,2026-01-19T06:59:09.850000,2026-01-19T07:00:31.659000,sell,0.11,0.11,XAUUSDm,4678.21,4675.803,4681,4670,0,0,26.48,,,user
1153339784,2026-01-19T04:03:52.565000,2026-01-19T06:46:23.928000,sell,0.11,0.11,USOILm,59.397,58.987,59.8,,0,0,45.1,,,user
1152455920,2026-01-18T10:10:24.207000,2026-01-18T21:50:29.573000,buy,0.05,0.05,BTCUSDm,95113.47,95360.97,93000,,0,0,12.38,,,user
1152455932,2026-01-18T10:10:39.064000,2026-01-18T21:50:23.486000,buy,1,1.0,ETHUSDm,3320.21,3343.4900000000002,3230,,0,0,23.28,,,user
1151779051,2026-01-16T15:45:07.710000,2026-01-16T15:45:18.260000,buy,0.55,0.55,XAUUSDm,4559.855,4560.494,,,0,0,35.14,,,user
1151766236,2026-01-16T15:42:28.512000,2026-01-16T15:43:38.260000,buy,0.05,0.05,XAUUSDm,4546.363,4552.3550000000005,,,0,0,29.96,,,user
1151579242,2026-01-16T15:21:06.366000,2026-01-16T15:21:54.957000,sell,0.05,0.05,XAUUSDm,4611.024,4606.192,,,0,0,24.16,,,user
1151236006,2026-01-16T13:43:26.890000,2026-01-16T13:47:05.673000,sell,0.05,0.05,XAUUSDm,4595.915,4598.122,4606,,0,0,-11.03,,,user
1151211992,2026-01-16T13:37:04.446000,2026-01-16T13:39:06.673000,sell,0.05,0.05,XAUUSDm,4596.496,4591.7119999999995,,,0,0,23.92,,,user
1151184426,2026-01-16T13:31:14.525000,2026-01-16T13:33:19.205000,buy,0.05,0.05,XAUUSDm,4590.268,4594.667,,,0,0,22,,,user
1151167618,2026-01-16T13:27:57.469000,2026-01-16T13:28:39.319000,sell,0.05,0.05,XAUUSDm,4588.768,4586.648,,,0,0,10.6,,,user
1151103410,2026-01-16T13:14:19.974000,2026-01-16T13:27:40.968000,buy,0.05,0.05,XAUUSDm,4596.436,4591.395,,,0,0,-25.2,,,user
1151061820,2026-01-16T13:03:32.859000,2026-01-16T13:03:43.148000,buy,0.05,0.05,XAUUSDm,4600.451,4601.376,,,0,0,4.62,,,user
1150926409,2026-01-16T12:09:09.084000,2026-01-16T12:25:51.594000,sell,0.05,0.05,XAUUSDm,4610.978,4605.97,4626,4600,0,0,25.04,,,user
1150898232,2026-01-16T11:54:33.902000,2026-01-16T12:02:15.200000,sell,0.05,0.05,XAUUSDm,4614.266,4611.129,,,0,0,15.68,,,user
1150909579,2026-01-16T12:01:42.478000,2026-01-16T12:02:01.072000,sell,0.55,0.55,XAUUSDm,4611.768,4611.58,,,0,0,10.34,,,user
1150886475,2026-01-16T11:46:41.273000,2026-01-16T11:48:36.378000,sell,0.05,0.05,XAUUSDm,4615.59,4613.464,,,0,0,10.63,,,user
1150797623,2026-01-16T11:03:00.890000,2026-01-16T11:16:39.531000,buy,0.05,0.05,XAUUSDm,4599.276,4606.745,4580,,0,0,37.35,,,user
1150732778,2026-01-16T10:47:38.998000,2026-01-16T10:58:24.625000,sell,0.05,0.05,XAUUSDm,4608.331,4601.507,,,0,0,34.12,,,user
1150737667,2026-01-16T10:51:18.532000,2026-01-16T10:51:58.161000,sell,0.55,0.55,XAUUSDm,4607.296,4606.64,,,0,0,36.08,,,user
1150703249,2026-01-16T10:23:38.376000,2026-01-16T10:47:26.980000,sell,0.05,0.05,XAUUSDm,4608.496,4608.37,4613.8,,0,0,0.63,,,user
1150636625,2026-01-16T09:38:37.369000,2026-01-16T10:05:26.180000,buy,0.05,0.05,XAUUSDm,4600.636,4605.216,,,0,0,22.9,,,user
1150577096,2026-01-16T08:59:14.599000,2026-01-16T09:06:14.780000,buy,0.05,0.05,XAUUSDm,4603.29,4607.363,,,0,0,20.37,,,user
1150532596,2026-01-16T08:30:02.631000,2026-01-16T09:06:08.547000,buy,0.06,0.11,XAUUSDm,4607.664,4607.446,4597,4621,0,0,-1.3,,,user
1150532596,2026-01-16T08:30:02.631000,2026-01-16T08:54:52.514000,buy,0.05,0.11,XAUUSDm,4607.664,4606.832,4597,4621,,0,-4.16,,,user
1150540226,2026-01-16T08:35:15.546000,2026-01-16T08:53:35.892000,buy,0.11,0.11,XAUUSDm,4605.646,4604.7080000000005,4597,4621,0,0,-10.32,,,user
1150559209,2026-01-16T08:47:31.906000,2026-01-16T08:53:31.971000,buy,0.05,0.05,XAUUSDm,4602.056,4604.813,4597,4621,0,0,13.79,,,user
1150519254,2026-01-16T08:23:00.290000,2026-01-16T08:30:08.806000,sell,0.01,0.01,XAUUSDm,4607.398,4608.263,,,0,0,-0.86,,,user
1150371263,2026-01-16T07:09:20.781000,2026-01-16T07:23:39.527000,sell,0.11,0.11,XAUUSDm,4606.022,4605.114,4613,4600,0,0,9.99,,,user
1150378849,2026-01-16T07:11:32.940000,2026-01-16T07:23:35.741000,sell,0.11,0.11,XAUUSDm,4607.63,4605.0779999999995,4613,4600,0,0,28.07,,,user
1149892591,2026-01-16T02:17:18.002000,2026-01-16T07:07:14.211000,buy,0.11,0.11,USOILm,59.115,59.155,58.3,,0,0,4.4,,,user
1150322666,2026-01-16T06:48:42.850000,2026-01-16T06:57:10.892000,buy,0.11,0.11,XAUUSDm,4596.825,4598.33,4588,,0,0,16.55,,,user
1150272004,2026-01-16T06:30:09.805000,2026-01-16T06:34:24.165000,buy,0.11,0.11,XAUUSDm,4605.348,4607.234,4600,,0,0,20.74,,,user
1150262448,2026-01-16T06:25:01.135000,2026-01-16T06:25:50.318000,sell,0.51,0.51,XAUUSDm,4608.355,4607.382,,,0,0,49.63,,,user
1150214831,2026-01-16T06:04:39.318000,2026-01-16T06:22:43.431000,buy,0.51,0.51,XAUUSDm,4608.247,4606,4606,4610,0,0,-114.6,,,sl
1150192318,2026-01-16T05:56:15.442000,2026-01-16T05:57:15.990000,sell,0.21,0.21,XAUUSDm,4615.002,4613.972,,,0,0,21.63,,,user
1150182176,2026-01-16T05:52:46.566000,2026-01-16T05:55:49.944000,sell,0.21,0.21,XAUUSDm,4611.33,4614.8,4614.8,4607,0,0,-72.87,,,sl
1149980951,2026-01-16T03:09:23.689000,2026-01-16T03:20:15.546000,sell,0.21,0.21,XAUUSDm,4598.182,4598,4603,4598,0,0,3.82,,,tp
1149990218,2026-01-16T03:17:56.061000,2026-01-16T03:18:39.187000,sell,0.21,0.21,XAUUSDm,4599.499,4598.696,,,0,0,16.86,,,user
1149931210,2026-01-16T02:38:37.689000,2026-01-16T03:03:32.404000,buy,0.11,0.11,XAUUSDm,4593.147,4597.749,4587,,0,0,50.62,,,user
1149916116,2026-01-16T02:33:10.190000,2026-01-16T02:41:41.466000,buy,0.11,0.11,XAUUSDm,4598.552,4595.484,4587,,0,0,-33.75,,,user
1149777896,2026-01-16T01:07:52.528000,2026-01-16T01:56:16.603000,sell,0.05,0.05,XAUUSDm,4599.57,4602.007,,,0,0,-12.19,,,user
1149782864,2026-01-16T01:09:10.165000,2026-01-16T01:56:16.603000,sell,0.05,0.05,XAUUSDm,4603.231,4602.007,,,0,0,6.12,,,user
1149777094,2026-01-16T01:07:27.314000,2026-01-16T01:56:16.602000,sell,0.05,0.05,XAUUSDm,4598.222,4602.007,,,0,0,-18.93,,,user
1149827102,2026-01-16T01:37:58.252000,2026-01-16T01:53:22.365000,sell,0.01,0.01,XAUUSDm,4606.795,4600.631,,,0,0,6.17,,,user
1149806558,2026-01-16T01:25:19.202000,2026-01-16T01:46:19.608000,sell,0.05,0.05,XAUUSDm,4604.53,4604.299,,,0,0,1.15,,,user
1149810222,2026-01-16T01:26:59.916000,2026-01-16T01:27:36.514000,sell,0.55,0.55,XAUUSDm,4606.129,4605.758,,,0,0,20.41,,,user
1149778967,2026-01-16T01:08:10.299000,2026-01-16T01:16:37.589000,sell,0.05,0.05,XAUUSDm,4601,4600.745,,,0,0,1.27,,,user
1149775179,2026-01-16T01:06:17.749000,2026-01-16T01:07:20.800000,buy,0.05,0.05,XAUUSDm,4598.734,4597.702,,,0,0,-5.16,,,user
1149769004,2026-01-16T01:02:57.299000,2026-01-16T01:05:16.065000,buy,0.11,0.11,XAUUSDm,4599.45,4598.8820000000005,,,0,0,-6.25,,,user
1149747029,2026-01-16T01:00:03.140000,2026-01-16T01:02:25.077000,sell,0.11,0.11,XAUUSDm,4596.5,4599.743,,,0,0,-35.67,,,user
1149749400,2026-01-16T00:53:19.828000,2026-01-16T01:00:02.912000,buy,0.05,0.05,XAUUSDm,4599.757,4597,4597,,0,0,-13.79,,,sl
1149734455,2026-01-16T00:40:33.030000,2026-01-16T01:00:02.878000,buy,0.11,0.11,XAUUSDm,4602.631,4597,4597,,0,0,-61.94,,,sl
1149257606,2026-01-15T15:59:28.387000,2026-01-15T16:02:28.945000,sell,0.11,0.11,XAUUSDm,4615.262,4613.461,,,0,0,19.81,,,user
1148917884,2026-01-15T14:23:46.020000,2026-01-15T14:25:42.136000,buy,0.11,0.11,XAUUSDm,4603.031,4604.142,,,0,0,12.22,,,user
1148492464,2026-01-15T12:09:15.170000,2026-01-15T14:14:30.624000,buy,0.01,0.01,XNGUSDm,2.7944,2.7,2.7,2.85,0,0,-9.44,,,sl
1142061354,2026-01-13T01:32:46.405000,2026-01-13T01:33:06.896000,buy,0.55,0.55,XAUUSDm,4579.367,4576.151,,,0,0,-176.88,-1.44,,so
1142046597,2026-01-13T01:27:53.672000,2026-01-13T01:32:01.144000,buy,0.05,0.05,XAUUSDm,4583.574,4576,4576,,0,0,-37.87,,,sl
1141122622,2026-01-12T14:14:16.813000,2026-01-12T14:43:16.981000,buy,0.05,0.05,XAUUSDm,4596.913,4607.401,4582,,0,0,52.44,,,user
1141090627,2026-01-12T14:07:35.485000,2026-01-12T14:10:03.310000,buy,0.05,0.05,XAUUSDm,4602.335,4596,4596,,0,0,-31.68,,,sl
1140790852,2026-01-12T12:46:31.446000,2026-01-12T12:50:48.706000,sell,0.05,0.05,XAUUSDm,4586.195,4588.593,4589,,0,0,-11.99,,,user
1140745873,2026-01-12T12:20:11.698000,2026-01-12T12:50:41.984000,sell,0.05,0.05,XAUUSDm,4579.954,4588,4588,,0,0,-40.23,,,sl
1140429299,2026-01-12T09:20:19.894000,2026-01-12T09:55:49.536000,sell,0.05,0.05,XAUUSDm,4596.267,4591.031,4608,,0,0,26.18,,,user
1140271425,2026-01-12T08:04:05.082000,2026-01-12T08:15:12.462000,sell,0.05,0.05,XAUUSDm,4588.321,4582.722,4595,,0,0,28,,,user
1140264481,2026-01-12T08:01:04.420000,2026-01-12T08:08:25.823000,sell,0.05,0.05,XAUUSDm,4586.259,4586.046,4595,,0,0,1.07,,,user
1140238449,2026-01-12T07:47:45.879000,2026-01-12T07:58:02.555000,sell,0.05,0.05,XAUUSDm,4585.057,4589.8,4589.8,,0,0,-23.71,,,sl
1140220647,2026-01-12T07:38:44.662000,2026-01-12T07:39:34.688000,sell,0.05,0.05,XAUUSDm,4584.498,4584.782,4589.8,,0,0,-1.42,,,user
1140174512,2026-01-12T07:19:51.472000,2026-01-12T07:31:02.817000,sell,0.05,0.05,XAUUSDm,4585.113,4582.2029999999995,4589,,0,0,14.55,,,user
1140153388,2026-01-12T07:09:56.746000,2026-01-12T07:26:43.269000,sell,0.05,0.05,XAUUSDm,4582.576,4582.4619999999995,4589,,0,0,0.57,,,user
1139841706,2026-01-12T04:11:40.138000,2026-01-12T04:39:49.748000,buy,0.05,0.05,XAUUSDm,4568.435,4566.903,4558,,0,0,-7.66,,,user
1139597110,2026-01-12T02:05:48.060000,2026-01-12T02:34:29.388000,buy,0.05,0.05,XAUUSDm,4568.585,4569.213,,,0,0,3.14,,,user
1139547110,2026-01-12T01:45:12.874000,2026-01-12T02:03:20.330000,buy,0.05,0.05,XAUUSDm,4574.849,4567.2970000000005,4568,,0,0,-37.76,,,sl
1139517682,2026-01-12T01:35:59.558000,2026-01-12T01:38:10.788000,buy,0.05,0.05,XAUUSDm,4575.857,4579.144,,,0,0,16.43,,,user
1139472462,2026-01-12T01:19:47.051000,2026-01-12T01:21:43.616000,buy,0.05,0.05,XAUUSDm,4577.018,4578.2970000000005,4573,,0,0,6.4,,,user
1139414130,2026-01-12T01:03:05.927000,2026-01-12T01:04:44.118000,buy,0.05,0.05,XAUUSDm,4587.323,4589.861,4579,,0,0,12.69,,,user
1139377037,2026-01-12T00:54:01.366000,2026-01-12T00:56:09.293000,sell,0.05,0.05,XAUUSDm,4596.288,4596.394,,,0,0,-0.53,,,user
1139364975,2026-01-12T00:48:53.663000,2026-01-12T00:51:37.531000,buy,0.11,0.11,XAUUSDm,4597.502,4595.894,4593,,0,0,-17.69,,,user
1139342618,2026-01-12T00:43:42.272000,2026-01-12T00:46:46.118000,sell,0.11,0.11,XAUUSDm,4589.045,4589.539,4594.8,4586,0,0,-5.43,,,user
1139327904,2026-01-12T00:40:15.550000,2026-01-12T00:42:57.601000,sell,0.11,0.11,XAUUSDm,4586.753,4589.8,4589.8,,0,0,-33.52,,,sl
1139298865,2026-01-12T00:33:17.651000,2026-01-12T00:39:42.296000,sell,0.01,0.01,XAUUSDm,4574.359,4586.754,,,0,0,-12.39,,,user
1139281701,2026-01-12T00:30:15.766000,2026-01-12T00:32:18.289000,sell,0.11,0.11,XAUUSDm,4562.604,4569,4569,,0,0,-70.36,,,sl
1139191779,2026-01-11T23:54:04.292000,2026-01-11T23:56:46.027000,sell,0.11,0.11,XAUUSDm,4543.033,4538.923,4545.3,,0,0,45.21,,,user
1138671545,2026-01-09T17:32:07.207000,2026-01-09T17:32:28.974000,buy,0.51,0.51,XAUUSDm,4507.352,4507.659,,,0,0,15.66,,,user
1138546895,2026-01-09T16:27:54.259000,2026-01-09T16:28:10.527000,buy,0.55,0.55,XAUUSDm,4502.7,4503.517,,,0,0,44.94,,,user
1138254098,2026-01-09T15:03:43.418000,2026-01-09T15:05:30.618000,sell,0.05,0.05,XAUUSDm,4495.324,4492.878,4506,4490,0,0,12.23,,,user
1138111993,2026-01-09T14:28:50.357000,2026-01-09T14:32:36.107000,sell,0.05,0.05,XAUUSDm,4493.277,4486.4039999999995,4506,,0,0,34.37,,,user
1137945145,2026-01-09T13:45:16.141000,2026-01-09T13:46:46.082000,sell,0.05,0.05,XAUUSDm,4485.814,4485.848,,4483,0,0,-0.17,,,user
1137867575,2026-01-09T13:32:37.154000,2026-01-09T13:33:27.111000,buy,0.11,0.11,XAUUSDm,4484.059,4485.226,,,0,0,12.84,,,user
1137806509,2026-01-09T13:14:38.472000,2026-01-09T13:22:46.952000,buy,0.05,0.1,XAUUSDm,4467.611,4472.033,4461,,0,0,22.11,,,user
1137806509,2026-01-09T13:14:38.472000,2026-01-09T13:21:37.295000,buy,0.05,0.1,XAUUSDm,4467.611,4469.572,4461,,,0,9.8,,,user
1137787824,2026-01-09T13:04:51.332000,2026-01-09T13:06:22.724000,buy,0.1,0.1,XAUUSDm,4468.822,4472.769,4463,,0,0,39.47,,,user
1137568380,2026-01-09T10:33:12.204000,2026-01-09T11:03:06.280000,buy,0.05,0.11,XAUUSDm,4472.067,4473.798,4465,,0,0,8.65,,,user
1137568380,2026-01-09T10:33:12.204000,2026-01-09T10:55:46.735000,buy,0.06,0.11,XAUUSDm,4472.067,4471.335,4465,,,0,-4.39,,,user
1137507057,2026-01-09T09:38:29.836000,2026-01-09T09:47:15.008000,buy,0.05,0.05,XAUUSDm,4472.379,4474.009,4464,,0,0,8.15,,,user
1137470290,2026-01-09T09:15:15.923000,2026-01-09T09:47:15.008000,buy,0.05,0.05,XAUUSDm,4474.697,4474.009,4464,,0,0,-3.44,,,user
1137282482,2026-01-09T07:25:15.802000,2026-01-09T07:51:21.591000,buy,0.05,0.05,XAUUSDm,4470.127,4472.158,4460,,0,0,10.15,,,user
1137273462,2026-01-09T07:18:10.696000,2026-01-09T07:51:21.585000,buy,0.05,0.05,XAUUSDm,4472.23,4472.158,4460,,0,0,-0.36,,,user
1136881652,2026-01-09T02:10:56.679000,2026-01-09T02:33:26.338000,sell,0.05,0.05,XAUUSDm,4473.131,4469.436,,,0,0,18.48,,,user
1136438114,2026-01-08T17:11:43.324000,2026-01-08T17:24:39.404000,buy,0.11,0.11,XAUUSDm,4460.422,4461.204,4450,4469,0,0,8.6,,,user
1136246615,2026-01-08T15:34:55.560000,2026-01-08T15:35:37.353000,sell,0.11,0.11,XAUUSDm,4450.905,4449.907,,,0,0,10.98,,,user
1136130891,2026-01-08T15:03:04.744000,2026-01-08T15:04:07.135000,buy,0.11,0.11,XAUUSDm,4431.793,4434.249,4425,,0,0,27.02,,,user
1135965303,2026-01-08T14:18:41.202000,2026-01-08T14:24:58.146000,buy,0.11,0.11,XAUUSDm,4426.461,4428.915,4420,,0,0,27,,,user
1135867453,2026-01-08T13:48:21.147000,2026-01-08T13:50:07.738000,sell,0.11,0.11,XAUUSDm,4432.167,4429.888,4438,,0,0,25.07,,,user
1135854417,2026-01-08T13:43:49.369000,2026-01-08T13:44:21.517000,buy,0.11,0.11,XAUUSDm,4433.249,4435.093,,,0,0,20.28,,,user
1133020263,2026-01-07T08:41:06.643000,2026-01-07T08:41:56.652000,sell,0.01,0.01,XAUUSDm,4471.728,4473.719,,,0,0,-1.99,,,user
1133009691,2026-01-07T08:37:45.170000,2026-01-07T08:38:19.139000,sell,0.1,0.1,XAUUSDm,4469.147,4470.468,,,0,0,-13.21,,,user
1132997905,2026-01-07T08:30:45.918000,2026-01-07T08:36:57.424000,sell,0.05,0.05,XAUUSDm,4465.621,4469.867,4469.5,,0,0,-21.23,,,sl
1132969475,2026-01-07T08:11:13.397000,2026-01-07T08:17:24.732000,sell,0.05,0.05,XAUUSDm,4465.568,4467.584,4467.2,,0,0,-10.08,,,sl
